経過月,事業コード,SF-コード,ランク,開発コード,部番,販社,年月,月次使用数,累積販売台数,lambda0,期待故障数,参照値k,CUSUM,しきい値h,アラート,基準モード,月次p値,スパイクアラート,バーストp値,バーストアラート,アラート種別,総合アラート
72,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202072,1,16194.0,0.00015032408103352228,2.43434816825686,3.5120220301413037,1.2407851253374789,8.0,False,stable,0.9100873154424441,False,0.5565761776694186,False,,False
73,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202073,0,16416.0,0.00015032408103352228,2.4677201142463017,3.5601675711250858,0.0,8.0,False,stable,1.0,False,0.9895444166119098,False,,False
74,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202074,2,16638.0,0.00015032408103352228,2.501092060235744,3.6083131121088683,0.0,8.0,False,stable,0.720320735826531,False,0.9498039196987816,False,,False
75,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202075,3,16860.0,0.00015032408103352228,2.5344640062251855,3.65645865309265,0.0,8.0,False,stable,0.49065048443718007,False,0.5879086203089883,False,,False
76,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202076,1,17082.0,0.00015032408103352228,2.5678359522146277,3.7046041940764325,0.0,8.0,False,stable,0.9205104191865711,False,0.7488803324819614,False,,False
77,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202077,1,17304.0,0.00015032408103352228,2.6012078982040694,3.7527497350602146,0.0,8.0,False,stable,0.9229115071581792,False,0.9563096639047414,False,,False
78,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202078,0,17526.0,0.00015032408103352228,2.6345798441935115,3.800895276043997,0.0,8.0,False,stable,1.0,False,0.9920359270406792,False,,False
79,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202079,4,17748.0,0.00015032408103352228,2.6679517901829533,3.849040817027779,0.15095918297222122,8.0,False,stable,0.31592955156698477,False,0.7716116178677743,False,,False
80,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202080,1,17969.0,0.00015032408103352228,2.7011734120913617,3.896969486205328,0.0,8.0,False,stable,0.9296566742245893,False,0.6366970209552792,False,,False
81,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202081,2,18191.0,0.00015032408103352228,2.734545358080804,3.9451150271891104,0.0,8.0,False,stable,0.7615817271242604,False,0.8956137853253698,False,,False
82,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202082,2,18413.0,0.00015032408103352228,2.7679173040702456,3.9932605681728925,0.0,8.0,False,stable,0.766990997402917,False,0.7924774700766949,False,,False
83,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202083,3,18635.0,0.00015032408103352228,2.8012892500596878,4.041406109156675,0.0,8.0,False,stable,0.552536967662895,False,0.6638586944274771,False,,False
84,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202084,4,18857.0,0.00015032408103352228,2.8346611960491295,4.089551650140457,0.0,8.0,False,stable,0.35261575957024044,False,0.38806585096392426,False,,False
85,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202085,1,19079.0,0.00015032408103352228,2.8680331420385716,4.137697191124239,0.0,8.0,False,stable,0.9395644023982737,False,0.6810976455365371,False,,False
86,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202086,1,19301.0,0.00015032408103352228,2.9014050880280133,4.185842732108021,0.0,8.0,False,stable,0.9413627938808378,False,0.9711007492332036,False,,False
87,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202087,2,19523.0,0.00015032408103352228,2.9347770340174555,4.2339882730918035,0.0,8.0,False,stable,0.7923358326749815,False,0.9173266990620141,False,,False
88,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202088,3,19745.0,0.00015032408103352228,2.968148980006897,4.282133814075586,0.0,8.0,False,stable,0.5884894199949527,False,0.7056413978428865,False,,False
89,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202089,2,19967.0,0.00015032408103352228,3.0015209259963394,4.330279355059369,0.0,8.0,False,stable,0.8017174616909848,False,0.7134758459659941,False,,False
90,BIZ1,SF100,H,H_OLD2,100-0001-001,S01,202090,1,20189.0,0.00015032408103352228,3.034892871985781,4.37842489604315,0.0,8.0,False,stable,0.9480106793462548,False,0.9264449549300389,False,,False
36,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202036,0,5469.0,0.00018568624330203193,1.0155180646188127,1.4650828757587189,0.0,8.0,False,stable,1.0,False,,False,,False
37,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202037,2,5617.0,0.00018568624330203193,1.0429996286275134,1.5047303918699442,0.4952696081300558,8.0,False,stable,0.3057147800488166,False,0.6266278188010465,False,,False
38,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202038,0,5765.0,0.00018568624330203193,1.070481192636214,1.5443779079811693,0.0,8.0,False,stable,1.0,False,0.6398684859361435,False,,False
39,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202039,0,5913.0,0.00018568624330203193,1.0979627566449148,1.5840254240923943,0.0,8.0,False,stable,1.0,False,1.0,False,,False
40,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202040,2,6061.0,0.00018568624330203193,1.1254443206536155,1.6236729402036196,0.37632705979638037,8.0,False,stable,0.33650641802413467,False,0.6651070972656955,False,,False
41,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202041,1,6209.0,0.00018568624330203193,1.1529258846623163,1.6633204563148447,0.0,8.0,False,stable,0.6948783321416943,False,0.43223387658067275,False,,False
42,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202042,2,6357.0,0.00018568624330203193,1.180407448671017,1.7029679724260698,0.2970320275739302,8.0,False,stable,0.3567147551661418,False,0.44620039922660976,False,,False
43,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202043,1,6505.0,0.00018568624330203193,1.2078890126797177,1.742615488537295,0.0,8.0,False,stable,0.7110075349838928,False,0.45998025952786054,False,,False
44,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202044,1,6653.0,0.00018568624330203193,1.2353705766884184,1.7822630046485202,0.0,8.0,False,stable,0.7187288416034684,False,0.7108359709958849,False,,False
45,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202045,3,6801.0,0.00018568624330203193,1.2628521406971192,1.8219105207597452,1.1780894792402548,8.0,False,stable,0.16154870845040112,False,0.2858237644795579,False,,False
46,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202046,0,6949.0,0.00018568624330203193,1.2903337047058199,1.8615580368709705,0.0,8.0,False,stable,1.0,False,0.500110540893288,False,,False
47,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202047,2,7097.0,0.00018568624330203193,1.3178152687145206,1.9012055529821956,0.09879444701780438,8.0,False,stable,0.40585380301617957,False,0.7412544680156116,False,,False
48,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202048,2,7245.0,0.00018568624330203193,1.3452968327232213,1.9408530690934207,0.15794137792438367,8.0,False,stable,0.41541608855670953,False,0.3220868782861635,False,,False
49,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202049,1,7393.0,0.00018568624330203193,1.372778396731922,1.980500585204646,0.0,8.0,False,stable,0.7541699134388183,False,0.5382827515617841,False,,False
50,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202050,0,7541.0,0.00018568624330203193,1.4002599607406228,2.020148101315871,0.0,8.0,False,stable,1.0,False,0.9335118218493352,False,,False
51,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202051,2,7688.0,0.00018568624330203193,1.4275558385060214,2.059527728804723,0.0,8.0,False,stable,0.443459649552151,False,0.7770904710892754,False,,False
52,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202052,0,7836.0,0.00018568624330203193,1.4550374025147221,2.099175244915948,0.0,8.0,False,stable,1.0,False,0.7852546481460566,False,,False
53,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202053,0,7984.0,0.00018568624330203193,1.4825189665234229,2.1388227610271735,0.0,8.0,False,stable,1.0,False,1.0,False,,False
54,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202054,2,8132.0,0.00018568624330203193,1.5100005305321238,2.178470277138399,0.0,8.0,False,stable,0.4706535619106382,False,0.800772814729292,False,,False
55,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202055,0,8280.0,0.00018568624330203193,1.5374820945408245,2.218117793249624,0.0,8.0,False,stable,1.0,False,0.8081165834327143,False,,False
56,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202056,0,8428.0,0.00018568624330203193,1.5649636585495252,2.257765309360849,0.0,8.0,False,stable,1.0,False,1.0,False,,False
57,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202057,3,8576.0,0.00018568624330203193,1.592445222558226,2.2974128254720743,0.7025871745279257,8.0,False,stable,0.24818542158982357,False,0.6296706705108208,False,,False
58,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202058,2,8724.0,0.00018568624330203193,1.6199267865669267,2.3370603415832996,0.3655268329446262,8.0,False,stable,0.5054224250414452,False,0.27312047830662906,False,,False
59,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202059,1,8872.0,0.00018568624330203193,1.6474083505756274,2.3767078576945244,0.0,8.0,False,stable,0.8115117476583659,False,0.6501436393500619,False,,False
60,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202060,1,9020.0,0.00018568624330203193,1.6748899145843281,2.4163553738057497,0.0,8.0,False,stable,0.816408299908442,False,0.8410274452697967,False,,False
61,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202061,3,9168.0,0.00018568624330203193,1.7023714785930288,2.456002889916975,0.543997110083025,8.0,False,stable,0.2781181953593284,False,0.4744802307686161,False,,False
62,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202062,1,9316.0,0.00018568624330203193,1.7298530426017296,2.4956504060282,0.0,8.0,False,stable,0.8257990347945665,False,0.4855294967229857,False,,False
63,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202063,0,9464.0,0.00018568624330203193,1.7573346066104303,2.535297922139425,0.0,8.0,False,stable,1.0,False,0.964426960044103,False,,False
64,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202064,0,9612.0,0.00018568624330203193,1.784816170619131,2.5749454382506505,0.0,8.0,False,stable,1.0,False,1.0,False,,False
65,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202065,1,9760.0,0.00018568624330203193,1.8122977346278317,2.6145929543618753,0.0,8.0,False,stable,0.8389369989338914,False,0.9676183587507241,False,,False
66,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202066,0,9908.0,0.00018568624330203193,1.8397792986365324,2.6542404704731006,0.0,8.0,False,stable,1.0,False,0.9690982322100379,False,,False
67,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202067,2,10056.0,0.00018568624330203193,1.8672608626452332,2.693887986584326,0.0,8.0,False,stable,0.5772166305695009,False,0.8778864513055439,False,,False
68,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202068,2,10204.0,0.00018568624330203193,1.8947424266539339,2.733535502695551,0.0,8.0,False,stable,0.5846406531044944,False,0.548943105496143,False,,False
69,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202069,1,10352.0,0.00018568624330203193,1.9222239906626346,2.773183018806776,0.0,8.0,False,stable,0.8548341045863234,False,0.7387105252394676,False,,False
70,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202070,1,10500.0,0.00018568624330203193,1.9497055546713353,2.8128305349180014,0.0,8.0,False,stable,0.8585410321550314,False,0.8909287715560709,False,,False
71,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202071,2,10648.0,0.00018568624330203193,1.977187118680036,2.8524780510292262,0.0,8.0,False,stable,0.6062565087651596,False,0.7538272193073272,False,,False
72,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202072,1,10796.0,0.00018568624330203193,2.0046686826887368,2.8921255671404515,0.0,8.0,False,stable,0.8656554003610804,False,0.7610836376283585,False,,False
73,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202073,1,10944.0,0.00018568624330203193,2.0321502466974373,2.9317730832516764,0.0,8.0,False,stable,0.8690685668370033,False,0.9025630369594554,False,,False
74,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202074,1,11092.0,0.00018568624330203193,2.059631810706138,2.9714205993629017,0.0,8.0,False,stable,0.8723893939134173,False,0.9061543680146592,False,,False
75,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202075,2,11240.0,0.00018568624330203193,2.087113374714839,3.0110681154741274,0.0,8.0,False,stable,0.6335689776275919,False,0.7816912186403597,False,,False
76,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202076,3,11388.0,0.00018568624330203193,2.1145949387235397,3.0507156315853523,0.0,8.0,False,stable,0.389621735862041,False,0.45548055797354237,False,,False
77,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202077,2,11536.0,0.00018568624330203193,2.1420765027322406,3.0903631476965776,0.0,8.0,False,stable,0.6465919640725534,False,0.4651664736491196,False,,False
78,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202078,0,11684.0,0.00018568624330203193,2.169558066740941,3.1300106638078025,0.0,8.0,False,stable,1.0,False,0.9192221365637324,False,,False
79,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202079,1,11832.0,0.00018568624330203193,2.197039630749642,3.169658179919028,0.0,8.0,False,stable,0.8876984209372042,False,0.9829592056368788,False,,False
80,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202080,1,11980.0,0.00018568624330203193,2.2245211947583425,3.2093056960302526,0.0,8.0,False,stable,0.8905181320587651,False,0.9250430871720354,False,,False
81,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202081,3,12128.0,0.00018568624330203193,2.2520027587670435,3.2489532121414784,0.0,8.0,False,stable,0.4254705487744963,False,0.6673408831081372,False,,False
82,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202082,3,12276.0,0.00018568624330203193,2.279484322775744,3.288600728252703,0.0,8.0,False,stable,0.43251876744092654,False,0.36078065977168683,False,,False
83,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202083,1,12424.0,0.00018568624330203193,2.306965886784445,3.3282482443639285,0.0,8.0,False,stable,0.8985334030620856,False,0.6831620850727693,False,,False
84,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202084,1,12572.0,0.00018568624330203193,2.3344474507931454,3.3678957604751534,0.0,8.0,False,stable,0.9010641215989962,False,0.9354292340144025,False,,False
85,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202085,1,12720.0,0.00018568624330203193,2.3619290148018464,3.407543276586379,0.0,8.0,False,stable,0.903527624486747,False,0.9377866032058731,False,,False
86,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202086,1,12868.0,0.00018568624330203193,2.389410578810547,3.4471907926976035,0.0,8.0,False,stable,0.9059258053947615,False,0.9400554542439945,False,,False
87,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202087,1,13016.0,0.00018568624330203193,2.416892142819248,3.4868383088088293,0.0,8.0,False,stable,0.9082605015974151,False,0.9422391351608655,False,,False
88,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202088,3,13164.0,0.00018568624330203193,2.4443737068279483,3.526485824920054,0.0,8.0,False,stable,0.4738372323563636,False,0.7199927539319352,False,,False
89,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202089,2,13312.0,0.00018568624330203193,2.4718552708366492,3.5661333410312794,0.0,8.0,False,stable,0.7163406086134727,False,0.5740362927278069,False,,False
90,BIZ1,SF100,H,H_OLD2,100-0001-001,S02,202090,1,13460.0,0.00018568624330203193,2.4993368348453497,3.6057808571425043,0.0,8.0,False,stable,0.914901245551701,False,0.8619305995261216,False,,False
36,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202036,1,5934.0,0.00011001234582992091,0.6528132601547507,0.9418104530518157,0.058189546948184345,8.0,False,stable,0.5035379585965131,False,,False,,False
37,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202037,0,6095.0,0.00011001234582992091,0.670525247833368,0.9673634498400432,0.0,8.0,False,stable,1.0,False,0.7463566905439497,False,,False
38,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202038,0,6256.0,0.00011001234582992091,0.6882372355119852,0.9929164466282707,0.0,8.0,False,stable,1.0,False,1.0,False,,False
39,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202039,1,6416.0,0.00011001234582992091,0.7058392108447725,1.0183107291507327,0.0,8.0,False,stable,0.5300039908808831,False,0.7630994724128215,False,,False
40,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202040,2,6577.0,0.00011001234582992091,0.7235511985233898,1.0438637259389603,0.9561362740610397,8.0,False,stable,0.1950794884897743,False,0.22056333675114906,False,,False
41,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202041,1,6737.0,0.00011001234582992091,0.7411531738561772,1.0692580084614225,0.8868782655996172,8.0,False,stable,0.546767159939579,False,0.23020043343507515,False,,False
42,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202042,1,6898.0,0.00011001234582992091,0.7588651615347944,1.09481100524965,0.7920672603499672,8.0,False,stable,0.5549263117513884,False,0.48014996457145176,False,,False
43,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202043,1,7058.0,0.00011001234582992091,0.7764671368675817,1.1202052877721123,0.671861972577855,8.0,False,stable,0.5628749984307446,False,0.49136766615648025,False,,False
44,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202044,0,7219.0,0.00011001234582992091,0.7941791245461991,1.14575828456034,0.0,8.0,False,stable,1.0,False,0.7998250646030508,False,,False
45,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202045,1,7379.0,0.00011001234582992091,0.8117810998789864,1.171152567082802,0.0,8.0,False,stable,0.5783553552821022,False,0.8063911729316493,False,,False
46,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202046,0,7540.0,0.00011001234582992091,0.8294930875576036,1.1967055638710296,0.0,8.0,False,stable,1.0,False,0.8127211391939266,False,,False
47,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202047,1,7700.0,0.00011001234582992091,0.847095062890391,1.2220998463934918,0.0,8.0,False,stable,0.593234801867224,False,0.8188241977370124,False,,False
48,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202048,0,7861.0,0.00011001234582992091,0.8648070505690083,1.2476528431817193,0.0,8.0,False,stable,1.0,False,0.8247091929797453,False,,False
49,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202049,1,8021.0,0.00011001234582992091,0.8824090259017956,1.2730471257041813,0.0,8.0,False,stable,0.6075386948983398,False,0.8303845970867295,False,,False
50,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202050,1,8182.0,0.00011001234582992091,0.9001210135804129,1.2986001224924089,0.0,8.0,False,stable,0.6145038346485905,False,0.5645056015865791,False,,False
51,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202051,0,8342.0,0.00011001234582992091,0.9177229889132003,1.323994405014871,0.0,8.0,False,stable,1.0,False,0.8411387593802215,False,,False
52,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202052,1,8503.0,0.00011001234582992091,0.9354349765918175,1.3495474018030988,0.0,8.0,False,stable,0.6279886072586385,False,0.8462327479753978,False,,False
53,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202053,0,8664.0,0.00011001234582992091,0.9531469642704348,1.3751003985913264,0.0,8.0,False,stable,1.0,False,0.8511626745503279,False,,False
54,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202054,1,8824.0,0.00011001234582992091,0.9707489396032221,1.4004946811137884,0.0,8.0,False,stable,0.6409563217086458,False,0.8559047833350779,False,,False
55,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202055,2,8985.0,0.00011001234582992091,0.9884609272818394,1.4260476779020161,0.5739523220979839,8.0,False,stable,0.2982123276221078,False,0.3658152257151945,False,,False
56,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202056,2,9145.0,0.00011001234582992091,1.0060629026146268,1.4514419604244784,1.1225103616735057,8.0,False,stable,0.30496710178579506,False,0.19782147691244886,False,,False
57,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202057,0,9306.0,0.00011001234582992091,1.023774890293244,1.4769949572127057,0.0,8.0,False,stable,1.0,False,0.6283788929562119,False,,False
58,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202058,0,9467.0,0.00011001234582992091,1.0414868779718613,1.5025479540009334,0.0,8.0,False,stable,1.0,False,1.0,False,,False
59,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202059,0,9627.0,0.00011001234582992091,1.0590888533046485,1.5279422365233952,0.0,8.0,False,stable,1.0,False,1.0,False,,False
60,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202060,4,9788.0,0.00011001234582992091,1.076800840983266,1.553495233311623,2.446504766688377,8.0,False,stable,0.04228724348984921,False,0.22790942052023674,False,,False
61,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202061,0,9948.0,0.00011001234582992091,1.0944028163160533,1.5788895158340852,0.8676152508542916,8.0,False,stable,1.0,False,0.2355373553925385,False,,False
62,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202062,0,10109.0,0.00011001234582992091,1.1121148039946704,1.6044425126223127,0.0,8.0,False,stable,1.0,False,1.0,False,,False
63,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202063,1,10270.0,0.00011001234582992091,1.1298267916732878,1.6299955094105403,0.0,8.0,False,stable,0.6935180519079805,False,0.8918536547391459,False,,False
64,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202064,1,10430.0,0.00011001234582992091,1.147428767006075,1.6553897919330023,0.0,8.0,False,stable,0.6987930551709803,False,0.6835521445537609,False,,False
65,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202065,1,10591.0,0.00011001234582992091,1.1651407546846924,1.68094278872123,0.0,8.0,False,stable,0.7040003971592064,False,0.6907622664601257,False,,False
66,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202066,1,10751.0,0.00011001234582992091,1.1827427300174798,1.7063370712436923,0.0,8.0,False,stable,0.7090774530119116,False,0.6978141670336317,False,,False
67,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202067,0,10912.0,0.00011001234582992091,1.200454717696097,1.7318900680319196,0.0,8.0,False,stable,1.0,False,0.9045485776095994,False,,False
68,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202068,0,11072.0,0.00011001234582992091,1.2180566930288843,1.7572843505543818,0.0,8.0,False,stable,1.0,False,1.0,False,,False
69,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202069,1,11233.0,0.00011001234582992091,1.2357686807075017,1.7828373473426096,0.0,8.0,False,stable,0.7238020391854666,False,0.9102737496271032,False,,False
70,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202070,1,11393.0,0.00011001234582992091,1.2533706560402889,1.8082316298650716,0.0,8.0,False,stable,0.7285070717270968,False,0.7244936029528615,False,,False
71,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202071,1,11554.0,0.00011001234582992091,1.2710826437189062,1.833784626653299,0.0,8.0,False,stable,0.7331526725202312,False,0.7307950165890065,False,,False
72,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202072,1,11714.0,0.00011001234582992091,1.2886846190516936,1.8591789091757613,0.0,8.0,False,stable,0.7376829345525416,False,0.7369544952714638,False,,False
73,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202073,1,11875.0,0.00011001234582992091,1.3063966067303108,1.8847319059639889,0.0,8.0,False,stable,0.7421562632842875,False,0.7429747502535937,False,,False
74,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202074,0,12035.0,0.00011001234582992091,1.3239985820630982,1.910126188486451,0.0,8.0,False,stable,1.0,False,0.9230018349066229,False,,False
75,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202075,1,12196.0,0.00011001234582992091,1.3417105697417153,1.9356791852746784,0.0,8.0,False,stable,0.7508268152969353,False,0.9253011957358549,False,,False
76,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202076,1,12356.0,0.00011001234582992091,1.3593125450745027,1.9610734677971406,0.0,8.0,False,stable,0.7550284031552243,False,0.7602270827452402,False,,False
77,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202077,0,12517.0,0.00011001234582992091,1.37702453275312,1.9866264645853684,0.0,8.0,False,stable,1.0,False,0.9296766823843067,False,,False
78,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202078,1,12677.0,0.00011001234582992091,1.3946265080859073,2.0120207471078304,0.0,8.0,False,stable,0.7632248053310859,False,0.9317580700539569,False,,False
79,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202079,1,12838.0,0.00011001234582992091,1.4123384957645246,2.037573743896058,0.0,8.0,False,stable,0.7672217963069103,False,0.7763224771808432,False,,False
80,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202080,0,12999.0,0.00011001234582992091,1.430050483443142,2.063126740684286,0.0,8.0,False,stable,1.0,False,0.9357265111363023,False,,False
81,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202081,0,13159.0,0.00011001234582992091,1.4476524587759292,2.0885210232067477,0.0,8.0,False,stable,1.0,False,1.0,False,,False
82,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202082,1,13320.0,0.00011001234582992091,1.4653644464545466,2.1140740199949755,0.0,8.0,False,stable,0.7787508932205768,False,0.9394369813431052,False,,False
83,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202083,0,13480.0,0.00011001234582992091,1.482966421787334,2.1394683025174377,0.0,8.0,False,stable,1.0,False,0.941203335382526,False,,False
84,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202084,3,13641.0,0.00011001234582992091,1.500678409465951,2.165021299305665,0.834978700694335,8.0,False,stable,0.2400608457743218,False,0.6061482023091537,False,,False
85,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202085,0,13802.0,0.00011001234582992091,1.5183903971445685,2.1905742960938928,0.0,8.0,False,stable,1.0,False,0.6130016328252916,False,,False
86,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202086,0,13962.0,0.00011001234582992091,1.5359923724773556,2.2159685786163545,0.0,8.0,False,stable,1.0,False,1.0,False,,False
87,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202087,2,14123.0,0.00011001234582992091,1.553704360155973,2.2415215754045823,0.0,8.0,False,stable,0.497127996081437,False,0.8141385320992168,False,,False
88,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202088,0,14283.0,0.00011001234582992091,1.5713063354887604,2.2669158579270445,0.0,8.0,False,stable,1.0,False,0.8183805625732381,False,,False
89,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202089,0,14444.0,0.00011001234582992091,1.5890183231673776,2.292468854715272,0.0,8.0,False,stable,1.0,False,1.0,False,,False
90,BIZ1,SF100,L,L_OLD0,100-0001-001,S01,202090,2,14605.0,0.00011001234582992091,1.606730310845995,2.3180218515034996,0.0,8.0,False,stable,0.5134617445125462,False,0.8265818644534895,False,,False
36,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202036,1,3956.0,7.334470176210645e-05,0.2901516401708931,0.41860033238034644,0.5813996676196536,8.0,False,stable,0.295409568189943,False,,False,,False
37,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202037,1,4063.0,7.334470176210645e-05,0.2979995232594385,0.4299224343936673,1.1514772332259864,8.0,False,stable,0.3018188138510876,False,0.1735709391233182,False,,False
38,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202038,0,4170.0,7.334470176210645e-05,0.3058474063479839,0.4412445364069881,0.7102326968189983,8.0,False,stable,1.0,False,0.5048969764211434,False,,False
